product_id,product_item ,product_category,product_size,product_colour,product_season,product_rating
533,Pants,Clothing,L,Black,Winter,4.1
534,Sandals,Footwear,L,Pink,Spring,4.5
535,Gloves,Accessories,L,Pink,Fall,4.5
536,T-shirt,Clothing,L,Maroon,Spring,3.2
537,Jacket,Outerwear,S,Maroon,Fall,4.4
538,Blouse,Clothing,S,Turquoise,Summer,3
539,Socks,Clothing,XL,Green,Spring,3.2
540,Coat,Outerwear,M,Violet,Winter,4
541,Dress,Clothing,M,Lavender,Spring,3.1
542,Jacket,Outerwear,L,Gray,Fall,2.8
543,Boots,Footwear,XL,Teal,Spring,4.6
544,Skirt,Clothing,S,Red,Spring,4.3
545,Sandals,Footwear,S,Yellow,Summer,3.3
546,Coat,Outerwear,L,Magenta,Summer,3.5
547,Hoodie,Clothing,M,Brown,Winter,3.4
548,Jacket,Outerwear,M,Blue,Winter,2.8
549,Backpack,Accessories,M,Black,Winter,4.6
550,Backpack,Accessories,S,Olive,Fall,3.6
551,Belt,Accessories,M,Olive,Summer,3.3
552,Coat,Outerwear,XL,Green,Fall,3.1
553,T-shirt,Clothing,M,Peach,Fall,3.5
554,Sunglasses,Accessories,M,White,Winter,3.2
555,Sneakers,Footwear,M,Red,Summer,3
556,Gloves,Accessories,M,White,Fall,4.8
557,Coat,Outerwear,L,Indigo,Winter,5
558,Shirt,Clothing,M,White,Spring,2.9
559,Sneakers,Footwear,L,Teal,Fall,3.2
560,Scarf,Accessories,M,Indigo,Fall,2.9
561,Jewelry,Accessories,L,Red,Fall,3.3
562,Jacket,Outerwear,M,Blue,Fall,2.6
563,Jeans,Clothing,M,Blue,Summer,3.5
564,Shoes,Footwear,M,Black,Fall,4.4
565,Hoodie,Clothing,M,Olive,Winter,3.4
566,Backpack,Accessories,L,Lavender,Fall,4.2
567,Sneakers,Footwear,M,Indigo,Spring,3.6
568,Blouse,Clothing,S,Red,Winter,3
569,Pants,Clothing,L,Red,Summer,4
570,Skirt,Clothing,M,Pink,Fall,4.4
571,T-shirt,Clothing,XL,Purple,Fall,4.1
572,Jacket,Outerwear,XL,Cyan,Spring,3.6
573,Scarf,Accessories,XL,Cyan,Summer,4.6
574,Pants,Clothing,M,Charcoal,Summer,3.2
575,Sneakers,Footwear,L,Red,Fall,4.8
576,Jeans,Clothing,M,Peach,Fall,4.8
577,Hat,Accessories,M,Black,Winter,5
578,Skirt,Clothing,M,Black,Fall,3.7
579,Sandals,Footwear,M,Purple,Fall,4.6
580,Sandals,Footwear,M,Violet,Winter,3.7
581,Sweater,Clothing,M,Orange,Spring,4.1
582,Sweater,Clothing,XL,Charcoal,Winter,2.7
583,Jacket,Outerwear,L,Turquoise,Spring,4.9
584,Shorts,Clothing,L,Yellow,Spring,4
585,Socks,Clothing,M,White,Spring,4.7
586,Socks,Clothing,M,Gray,Fall,2.8
587,Hoodie,Clothing,S,Blue,Winter,4.9
588,Socks,Clothing,S,Maroon,Fall,4.2
589,Boots,Footwear,M,Violet,Fall,3
590,Shirt,Clothing,M,Orange,Fall,3.4
591,Belt,Accessories,S,Turquoise,Fall,4.6
592,Backpack,Accessories,L,Olive,Fall,4.2
593,Boots,Footwear,M,Brown,Fall,3.2
594,Coat,Outerwear,S,Green,Winter,4.4
595,Hoodie,Clothing,S,Brown,Winter,2.5
596,Shoes,Footwear,M,Silver,Summer,3.6
597,Shoes,Footwear,XL,White,Summer,4.5
598,Jewelry,Accessories,L,Gold,Summer,3.4
599,Dress,Clothing,L,Green,Winter,3.2
600,Boots,Footwear,L,Teal,Spring,4.2
601,Hat,Accessories,M,Charcoal,Spring,5
602,Backpack,Accessories,M,Maroon,Summer,4.7
603,Shoes,Footwear,L,Lavender,Summer,4.2
604,Handbag,Accessories,L,Green,Winter,3.4
605,Sunglasses,Accessories,S,Pink,Fall,4.4
606,Hat,Accessories,XL,Charcoal,Winter,4.2
607,Scarf,Accessories,M,Blue,Spring,4.5
608,Hoodie,Clothing,L,Purple,Fall,2.8
609,Backpack,Accessories,S,Gold,Fall,3.3
610,Sweater,Clothing,L,Purple,Fall,4.6
611,Shorts,Clothing,M,Charcoal,Summer,2.5
612,Scarf,Accessories,M,Black,Winter,4.7
613,Hat,Accessories,L,Lavender,Fall,4.6
614,Coat,Outerwear,L,Lavender,Fall,2.6
615,Jewelry,Accessories,M,Lavender,Winter,4
616,Sandals,Footwear,L,Olive,Summer,2.6
617,Gloves,Accessories,L,Teal,Spring,4.6
618,Backpack,Accessories,M,Maroon,Fall,2.6
619,Jacket,Outerwear,L,Cyan,Spring,4
620,Backpack,Accessories,M,Charcoal,Summer,4.6
621,Backpack,Accessories,M,Black,Fall,3.7
622,Sunglasses,Accessories,S,Red,Fall,4.4
623,Socks,Clothing,S,Peach,Spring,4
624,Shoes,Footwear,M,White,Fall,4.7
625,Pants,Clothing,XL,Pink,Fall,3.4
626,Jewelry,Accessories,M,Red,Fall,4
627,Sunglasses,Accessories,M,Indigo,Spring,3.9
628,Sandals,Footwear,L,Black,Winter,4.1
629,Sweater,Clothing,M,White,Fall,3.7
630,Shoes,Footwear,L,Beige,Spring,4.7
631,Jewelry,Accessories,S,Silver,Fall,4.3
632,Boots,Footwear,S,Violet,Summer,4.1
633,Backpack,Accessories,M,Red,Winter,3.9
634,Sandals,Footwear,M,Orange,Spring,2.9
635,Sneakers,Footwear,M,Teal,Summer,3.9
636,Hoodie,Clothing,M,Brown,Fall,4.3
637,Handbag,Accessories,M,Indigo,Summer,2.8
638,Sweater,Clothing,M,Cyan,Winter,3.4
639,Sandals,Footwear,S,Blue,Summer,2.7
640,Dress,Clothing,L,Olive,Spring,4
641,Skirt,Clothing,M,Gray,Summer,4.4
642,Blouse,Clothing,M,Red,Winter,3.9
643,Skirt,Clothing,L,Red,Spring,2.8
644,Sweater,Clothing,XL,Green,Winter,3.2
645,Backpack,Accessories,S,Blue,Summer,4.3
646,Hoodie,Clothing,S,Purple,Summer,4.2
647,Boots,Footwear,XL,Pink,Spring,4.9
648,Blouse,Clothing,XL,Charcoal,Summer,3.7
649,Hoodie,Clothing,M,Brown,Winter,4.1
650,Pants,Clothing,L,Orange,Spring,4.2
651,Gloves,Accessories,M,Magenta,Spring,3.9
652,Hat,Accessories,L,Yellow,Summer,2.9
653,Sunglasses,Accessories,M,Beige,Winter,3.1
654,Scarf,Accessories,M,Olive,Winter,3.6
655,Handbag,Accessories,L,Gray,Summer,4.4
656,Handbag,Accessories,S,Purple,Fall,3.1
657,Jeans,Clothing,M,Beige,Summer,3.9
658,Jacket,Outerwear,M,White,Winter,4.3
659,Backpack,Accessories,S,White,Fall,4.9
660,Shorts,Clothing,S,Gold,Spring,3.6
661,Coat,Outerwear,M,Olive,Fall,5
662,Shirt,Clothing,XL,Green,Fall,4.1
663,Gloves,Accessories,L,Magenta,Fall,2.8
664,Dress,Clothing,M,Charcoal,Fall,4.7
665,Pants,Clothing,M,Indigo,Winter,4.4
666,Pants,Clothing,M,Peach,Spring,4.9
667,Hoodie,Clothing,L,Turquoise,Winter,3.1
668,Sunglasses,Accessories,S,Blue,Winter,2.6
669,T-shirt,Clothing,S,Turquoise,Fall,2.9
670,Jacket,Outerwear,M,Gray,Spring,3.3
671,Sweater,Clothing,XL,Purple,Spring,4.8
672,Jacket,Outerwear,L,Black,Winter,4.7
673,Socks,Clothing,M,Peach,Winter,3.3
674,Shirt,Clothing,M,Indigo,Spring,4.2
675,Jewelry,Accessories,XL,Beige,Winter,4.7
676,Sunglasses,Accessories,M,Yellow,Spring,2.6
677,Pants,Clothing,M,Peach,Winter,2.9
678,Socks,Clothing,S,Turquoise,Summer,2.7
679,Blouse,Clothing,M,Teal,Fall,3.3
680,Sandals,Footwear,M,Turquoise,Fall,3.4
681,Sneakers,Footwear,M,Magenta,Spring,4.2
682,Shirt,Clothing,XL,Purple,Winter,3.8
683,Jacket,Outerwear,M,Brown,Summer,4
684,Sandals,Footwear,S,Violet,Winter,2.7
685,Hat,Accessories,M,Yellow,Summer,4.7
686,Blouse,Clothing,XL,Magenta,Winter,3.5
687,Sweater,Clothing,L,Beige,Fall,3
688,Gloves,Accessories,XL,Turquoise,Winter,3.3
689,Scarf,Accessories,S,Peach,Summer,4.7
690,Hoodie,Clothing,M,Orange,Summer,4.7
691,Shorts,Clothing,XL,Red,Spring,4.8
692,Backpack,Accessories,L,Silver,Summer,2.9
693,Sunglasses,Accessories,M,Cyan,Spring,4
694,Shorts,Clothing,L,Turquoise,Spring,3.1
695,Dress,Clothing,S,Charcoal,Fall,3.5
696,Shorts,Clothing,XL,Peach,Summer,3.7
697,Belt,Accessories,L,Green,Fall,2.8
698,Scarf,Accessories,XL,Brown,Summer,4.6
699,Boots,Footwear,M,Yellow,Winter,3.8
700,Handbag,Accessories,M,Charcoal,Fall,2.6
701,Pants,Clothing,L,Olive,Winter,4.1
702,Boots,Footwear,L,Red,Fall,3.3
703,Shirt,Clothing,M,White,Winter,3.4
704,Dress,Clothing,L,Pink,Summer,3
705,Hoodie,Clothing,S,Black,Spring,3.2
706,Pants,Clothing,XL,Indigo,Summer,4.5
707,Jeans,Clothing,L,Turquoise,Summer,4.8
708,Shirt,Clothing,L,Purple,Spring,3.7
709,Backpack,Accessories,L,Beige,Summer,3.4
710,Jacket,Outerwear,L,Charcoal,Summer,4.6
711,Scarf,Accessories,L,Turquoise,Spring,4.1
712,Boots,Footwear,M,Maroon,Spring,3.5
713,Blouse,Clothing,XL,Black,Summer,3.8
714,Hoodie,Clothing,M,Lavender,Summer,2.6
715,Jacket,Outerwear,M,Magenta,Fall,4.4
716,Jeans,Clothing,L,Green,Spring,2.6
717,Jewelry,Accessories,M,Olive,Spring,3.6
718,Socks,Clothing,L,Green,Spring,4.2
719,Shirt,Clothing,M,Peach,Summer,4.6
720,Shorts,Clothing,L,Turquoise,Summer,3.3
721,Jewelry,Accessories,L,Orange,Fall,3.4
722,Blouse,Clothing,L,Silver,Summer,4.4
723,Sweater,Clothing,S,Blue,Summer,4.3
724,Jewelry,Accessories,L,Cyan,Fall,3.5
725,T-shirt,Clothing,XL,Green,Fall,4.7
726,Hat,Accessories,L,Silver,Winter,3.1
727,Shorts,Clothing,L,Yellow,Summer,3.6
728,Sweater,Clothing,S,Gray,Winter,4.8
729,Jeans,Clothing,M,Pink,Winter,3.7
730,Sunglasses,Accessories,L,Beige,Summer,3.2
731,Boots,Footwear,M,Indigo,Summer,3.9
732,Coat,Outerwear,M,Red,Spring,3.5
733,Shirt,Clothing,L,Blue,Spring,2.8
734,Dress,Clothing,L,Cyan,Fall,2.7
735,Shirt,Clothing,S,Violet,Winter,3.1
736,Sunglasses,Accessories,M,Orange,Fall,3.6
737,Dress,Clothing,L,Maroon,Spring,2.9
738,Sunglasses,Accessories,M,Teal,Spring,3.6
739,Sunglasses,Accessories,L,Orange,Winter,3.5
740,Shorts,Clothing,S,Purple,Summer,3.5
741,Jeans,Clothing,M,Orange,Summer,2.8
742,T-shirt,Clothing,XL,Yellow,Summer,4.7
743,Pants,Clothing,M,Charcoal,Summer,3.1
744,Sunglasses,Accessories,L,Gray,Fall,4.9
745,Boots,Footwear,S,Charcoal,Spring,4.1
746,T-shirt,Clothing,L,Orange,Fall,4.7
747,Sandals,Footwear,M,Red,Winter,2.5
748,Shorts,Clothing,L,Gold,Spring,4.4
749,Hat,Accessories,L,Brown,Fall,3.9
750,Scarf,Accessories,M,Olive,Winter,3.7
751,T-shirt,Clothing,L,Violet,Fall,3.4
752,Gloves,Accessories,L,Indigo,Fall,4.8
753,Scarf,Accessories,L,Yellow,Fall,4.2
754,Boots,Footwear,M,Teal,Fall,3.4
755,Gloves,Accessories,L,Pink,Spring,2.9
756,Coat,Outerwear,M,Violet,Spring,3.3
757,Belt,Accessories,S,Orange,Summer,4.8
758,Hoodie,Clothing,M,Red,Fall,3.8
759,Shoes,Footwear,L,Peach,Summer,4.6
760,Dress,Clothing,XL,Green,Winter,2.6
761,Gloves,Accessories,XL,Violet,Fall,3.4
762,Jewelry,Accessories,L,Yellow,Fall,4.2
763,Belt,Accessories,M,Pink,Fall,3.9
764,Sweater,Clothing,M,Brown,Spring,2.9
765,Skirt,Clothing,XL,Silver,Fall,4.2
766,Sneakers,Footwear,M,Pink,Summer,3
767,Gloves,Accessories,M,Cyan,Winter,3.6
768,Coat,Outerwear,M,Brown,Fall,2.5
769,Backpack,Accessories,XL,Red,Spring,2.6
770,Socks,Clothing,M,Silver,Spring,4.3
771,Sneakers,Footwear,M,Gray,Spring,3.3
772,Sweater,Clothing,L,Cyan,Fall,2.6
773,Jeans,Clothing,L,Teal,Fall,3.6
774,Hat,Accessories,L,Indigo,Winter,2.6
775,Hat,Accessories,M,Yellow,Summer,3.5
776,Handbag,Accessories,S,Gold,Winter,3
777,Shirt,Clothing,M,Maroon,Spring,5
778,Socks,Clothing,XL,Silver,Spring,2.5
779,Socks,Clothing,M,Yellow,Summer,2.9
780,Dress,Clothing,M,Blue,Spring,4.6
781,Shoes,Footwear,M,Turquoise,Spring,3.6
782,Scarf,Accessories,L,Indigo,Winter,3
783,Hoodie,Clothing,M,Green,Summer,4.5
784,T-shirt,Clothing,L,Purple,Winter,4.5
785,Jeans,Clothing,M,Peach,Winter,3.2
786,Shorts,Clothing,S,Purple,Spring,4
787,Hat,Accessories,S,Teal,Winter,4.8
788,Handbag,Accessories,S,Green,Spring,3.7
789,Pants,Clothing,XL,Yellow,Summer,3.8
790,Handbag,Accessories,S,Purple,Fall,2.7
791,Sweater,Clothing,M,Indigo,Summer,4.9
792,Scarf,Accessories,S,Magenta,Summer,3.1
793,Sneakers,Footwear,M,Violet,Spring,4.2
794,Pants,Clothing,L,Maroon,Summer,3.8
795,Backpack,Accessories,XL,Yellow,Winter,4.2
796,Sandals,Footwear,M,Beige,Summer,4.6
797,Socks,Clothing,XL,Black,Fall,4
798,Coat,Outerwear,M,Violet,Fall,4
799,Socks,Clothing,M,Violet,Spring,3.8
800,Belt,Accessories,L,Brown,Summer,3.3
801,Socks,Clothing,S,Gold,Summer,2.6
802,Belt,Accessories,L,Blue,Fall,4.9
803,Pants,Clothing,M,Teal,Winter,3.5
804,Shorts,Clothing,L,Silver,Winter,2.8
805,Boots,Footwear,M,Maroon,Summer,2.6
806,Dress,Clothing,L,White,Summer,3.7
807,Jeans,Clothing,L,Charcoal,Summer,2.7
808,T-shirt,Clothing,S,Brown,Winter,3.3
809,Shoes,Footwear,L,Lavender,Fall,4.6
810,Boots,Footwear,M,Violet,Fall,4.9
811,Scarf,Accessories,S,Lavender,Fall,4.9
812,Sneakers,Footwear,M,Green,Winter,2.7
813,Boots,Footwear,M,Olive,Summer,3.2
814,Handbag,Accessories,S,Olive,Summer,2.9
815,Shirt,Clothing,M,Pink,Winter,3.8
816,Hat,Accessories,L,Teal,Spring,3
817,Sweater,Clothing,L,Cyan,Summer,3.9
818,Handbag,Accessories,S,Gray,Spring,4.7
819,Shirt,Clothing,M,Peach,Winter,4.9
820,Sunglasses,Accessories,S,Teal,Winter,4.8
821,Sneakers,Footwear,M,Turquoise,Spring,2.5
822,Hoodie,Clothing,M,Green,Spring,3.9
823,Shirt,Clothing,L,Magenta,Winter,3.4
824,Sunglasses,Accessories,M,Green,Winter,2.5
825,Blouse,Clothing,M,White,Spring,3
826,Belt,Accessories,XL,Brown,Fall,3.6
827,Dress,Clothing,M,Purple,Winter,3.6
828,Shoes,Footwear,S,Green,Fall,4.1
829,Socks,Clothing,M,Peach,Fall,3.7
830,Socks,Clothing,S,Silver,Spring,3.1
831,Shorts,Clothing,M,Maroon,Fall,4.2
832,Gloves,Accessories,M,Red,Summer,4.3
833,Jacket,Outerwear,L,Blue,Fall,2.5
834,Handbag,Accessories,M,Purple,Fall,3.5
835,Backpack,Accessories,M,Indigo,Summer,3.1
836,Boots,Footwear,L,Indigo,Summer,2.5
837,Gloves,Accessories,L,Violet,Winter,3.9
838,Hoodie,Clothing,L,Brown,Spring,4.9
839,Coat,Outerwear,M,Gray,Spring,4.3
840,Shirt,Clothing,L,Teal,Spring,2.6
841,Shirt,Clothing,L,Teal,Summer,4.2
842,Sweater,Clothing,M,Beige,Summer,2.6
843,Shirt,Clothing,M,Violet,Spring,3.6
844,Hoodie,Clothing,S,Beige,Summer,3.2
845,Sandals,Footwear,L,Purple,Winter,4.4
846,Belt,Accessories,XL,Charcoal,Winter,3.7
847,Boots,Footwear,M,Pink,Spring,3.7
848,Hoodie,Clothing,L,Blue,Fall,4.1
849,Sandals,Footwear,M,Lavender,Fall,3.6
850,Jeans,Clothing,S,Charcoal,Spring,4.3
851,Shoes,Footwear,L,Turquoise,Winter,2.6
852,Sandals,Footwear,M,Red,Summer,2.9
853,Dress,Clothing,L,Yellow,Spring,4.2
854,Hat,Accessories,L,Orange,Winter,4
855,Pants,Clothing,L,Blue,Spring,4.3
856,Socks,Clothing,L,Gold,Spring,3
857,Shirt,Clothing,M,Gold,Summer,3.5
858,Shorts,Clothing,L,Cyan,Fall,3
859,Jacket,Outerwear,L,Olive,Fall,3.1
860,Hoodie,Clothing,M,Teal,Winter,4
861,Shoes,Footwear,M,Maroon,Spring,4.1
862,Skirt,Clothing,XL,Green,Spring,3.3
863,Coat,Outerwear,M,Charcoal,Winter,4.9
864,Sneakers,Footwear,M,Cyan,Summer,3.9
865,Jeans,Clothing,S,Charcoal,Winter,3.9
866,Blouse,Clothing,L,Charcoal,Winter,4.8
867,Sunglasses,Accessories,M,Lavender,Summer,2.7
868,Jacket,Outerwear,M,Turquoise,Spring,3.1
869,Dress,Clothing,M,Green,Summer,3.2
870,Hat,Accessories,M,Silver,Spring,2.7
871,Hoodie,Clothing,M,Blue,Fall,2.5
872,Handbag,Accessories,M,Charcoal,Spring,2.6
873,Jeans,Clothing,M,Pink,Spring,2.9
874,Boots,Footwear,M,Pink,Summer,4.2
875,Jacket,Outerwear,M,Magenta,Fall,4.4
876,Sandals,Footwear,L,Gray,Summer,4.1
877,Belt,Accessories,L,Gray,Summer,3.8
878,Handbag,Accessories,M,Orange,Winter,4.9
879,Sunglasses,Accessories,S,Black,Summer,4.9
880,Skirt,Clothing,S,Lavender,Spring,4.1
881,Backpack,Accessories,L,Red,Spring,3.1
882,Sandals,Footwear,M,Silver,Summer,2.7
883,Boots,Footwear,M,Cyan,Fall,3.8
884,Sneakers,Footwear,S,Gold,Fall,4.3
885,Skirt,Clothing,L,Yellow,Winter,4.1
886,Dress,Clothing,L,Purple,Fall,4.4
887,Shorts,Clothing,S,Brown,Summer,3.6
888,Handbag,Accessories,L,Turquoise,Winter,3.3
889,Scarf,Accessories,S,Gold,Spring,3.6
890,Belt,Accessories,S,Olive,Fall,2.8
891,Gloves,Accessories,S,Purple,Spring,4.3
892,Skirt,Clothing,S,Lavender,Summer,3.9
893,Shorts,Clothing,L,Gray,Summer,2.7
894,Backpack,Accessories,M,Red,Spring,4.7
895,Hoodie,Clothing,L,Purple,Spring,3.8
896,Hat,Accessories,XL,Olive,Spring,4.7
897,Jewelry,Accessories,M,Lavender,Spring,4.7
898,Shirt,Clothing,M,Gray,Spring,3.4
899,Belt,Accessories,L,Red,Spring,3.5
900,Sweater,Clothing,M,Peach,Summer,4
901,Hat,Accessories,L,Gray,Fall,3.3
902,Scarf,Accessories,L,Violet,Summer,4.7
903,Hat,Accessories,M,Beige,Summer,2.8
904,Jacket,Outerwear,M,Blue,Winter,3.3
905,T-shirt,Clothing,L,Magenta,Spring,2.9
906,Dress,Clothing,S,Cyan,Spring,2.8
907,Pants,Clothing,M,Red,Spring,4.2
908,Sweater,Clothing,L,Cyan,Winter,4.4
909,Sunglasses,Accessories,M,Turquoise,Winter,3.6
910,Belt,Accessories,L,Silver,Fall,2.7
911,Hoodie,Clothing,S,Pink,Spring,3.4
912,Pants,Clothing,M,Black,Winter,2.8
913,Hoodie,Clothing,M,Green,Winter,3.4
914,Sneakers,Footwear,M,Yellow,Fall,2.6
915,Dress,Clothing,L,Purple,Summer,4.1
916,Dress,Clothing,L,Purple,Winter,2.9
917,Jeans,Clothing,S,Blue,Spring,2.7
918,Sweater,Clothing,M,Maroon,Spring,3.7
919,Shorts,Clothing,M,Orange,Spring,4.3
920,Shirt,Clothing,L,Green,Winter,2.6
921,Belt,Accessories,XL,Gold,Summer,4.3
922,Coat,Outerwear,L,Silver,Summer,4.1
923,Sneakers,Footwear,M,Cyan,Fall,4.2
924,Shirt,Clothing,M,Silver,Spring,4.2
925,Socks,Clothing,XL,Beige,Winter,3.1
926,Jeans,Clothing,L,Teal,Winter,4.9
927,Jeans,Clothing,XL,Green,Spring,4.4
928,Sneakers,Footwear,L,Black,Summer,4.4
929,Dress,Clothing,XL,Yellow,Winter,3.4
930,Boots,Footwear,M,White,Fall,4.5
931,T-shirt,Clothing,L,Green,Fall,4.5
932,Coat,Outerwear,M,Silver,Winter,4.1
933,Skirt,Clothing,L,Blue,Winter,3.2
934,Sneakers,Footwear,M,Magenta,Spring,2.7
935,Jeans,Clothing,S,Yellow,Spring,3.7
936,Hoodie,Clothing,L,White,Fall,2.6
937,Shoes,Footwear,M,Pink,Summer,2.7
938,Shorts,Clothing,M,Magenta,Summer,2.7
939,Blouse,Clothing,S,Teal,Fall,4.8
940,T-shirt,Clothing,L,Indigo,Winter,4.8
941,Belt,Accessories,S,Maroon,Spring,2.6
942,Handbag,Accessories,L,Black,Winter,4.5
943,Dress,Clothing,M,Cyan,Winter,3.2
944,Hat,Accessories,L,Cyan,Winter,3.8
945,Belt,Accessories,S,Gray,Spring,4.8
946,Boots,Footwear,M,Violet,Summer,4.1
947,Coat,Outerwear,XL,Blue,Spring,2.8
948,Blouse,Clothing,M,Charcoal,Winter,3.9
949,Hat,Accessories,L,Olive,Summer,4.9
950,Jeans,Clothing,M,Olive,Summer,3.4
951,Backpack,Accessories,XL,Turquoise,Winter,4.1
952,Dress,Clothing,M,Cyan,Summer,2.9
953,Hat,Accessories,S,Red,Fall,3.1
954,Sunglasses,Accessories,S,Cyan,Spring,3.6
955,Hat,Accessories,S,Turquoise,Fall,3.5
956,Dress,Clothing,L,Lavender,Summer,3.4
957,Shirt,Clothing,XL,Cyan,Spring,2.9
958,Scarf,Accessories,XL,Violet,Spring,4.7
959,Sneakers,Footwear,XL,Beige,Winter,4.4
960,Skirt,Clothing,M,Cyan,Spring,2.6
961,Jewelry,Accessories,XL,Indigo,Spring,4.4
962,Boots,Footwear,L,Olive,Fall,3.7
963,Sunglasses,Accessories,L,Green,Spring,4.4
964,Boots,Footwear,L,Green,Spring,2.5
965,Sandals,Footwear,M,Beige,Spring,2.6
966,Boots,Footwear,L,Black,Spring,5
967,Dress,Clothing,M,Brown,Spring,4.9
968,Hoodie,Clothing,S,Silver,Summer,3.7
969,Shorts,Clothing,L,Gray,Summer,3.1
970,Coat,Outerwear,S,Pink,Fall,3.2
971,Jeans,Clothing,S,Maroon,Winter,4.4
972,Sunglasses,Accessories,M,Cyan,Summer,4.3
973,Sneakers,Footwear,L,Gold,Winter,3
974,Jacket,Outerwear,M,Teal,Fall,3.5
975,Skirt,Clothing,M,Beige,Spring,3.6
976,Sweater,Clothing,M,Olive,Summer,3.8
977,T-shirt,Clothing,M,Gray,Fall,3.6
978,Belt,Accessories,M,Black,Spring,4.6
979,Gloves,Accessories,M,Turquoise,Summer,2.5
980,Hat,Accessories,S,Brown,Fall,3.5
981,Boots,Footwear,S,Magenta,Spring,4
982,Belt,Accessories,M,Silver,Spring,3.5
983,Coat,Outerwear,S,Red,Summer,3.2
984,Hat,Accessories,L,Indigo,Winter,3.5
985,Shoes,Footwear,M,Green,Summer,3.4
986,Handbag,Accessories,M,Gray,Fall,5
987,Scarf,Accessories,S,Peach,Spring,4.5
988,Handbag,Accessories,M,Charcoal,Summer,2.8
989,Pants,Clothing,M,Orange,Winter,4.9
990,Shoes,Footwear,M,Beige,Spring,3.1
991,Sunglasses,Accessories,S,Yellow,Spring,4.8
992,Shorts,Clothing,XL,White,Spring,2.7
993,Jacket,Outerwear,M,Gray,Winter,4.6
994,Sandals,Footwear,M,Peach,Winter,4.4
995,Shoes,Footwear,L,Violet,Fall,3.2
996,Jewelry,Accessories,M,Magenta,Spring,3
997,Sandals,Footwear,L,Maroon,Summer,4.9
998,Pants,Clothing,M,Cyan,Spring,3.6
999,Shoes,Footwear,M,White,Spring,3.8
1000,Socks,Clothing,L,Brown,Spring,2.9
1001,Socks,Clothing,M,Red,Winter,3.9
1002,Dress,Clothing,M,Orange,Fall,3.6
1003,Shoes,Footwear,M,White,Spring,3.5
1004,Hat,Accessories,M,Green,Fall,4
1005,Backpack,Accessories,M,Black,Summer,4.8
1006,Backpack,Accessories,M,Gold,Winter,3.9
1007,Pants,Clothing,S,Lavender,Summer,4.5
1008,Gloves,Accessories,XL,Turquoise,Spring,4.8
1009,Scarf,Accessories,M,Pink,Spring,2.6
1010,Hoodie,Clothing,M,Silver,Summer,3.1
1011,Jeans,Clothing,XL,Gray,Spring,4.7
1012,Backpack,Accessories,L,Indigo,Spring,2.9
1013,Sandals,Footwear,L,Teal,Summer,3.8
1014,Belt,Accessories,XL,Green,Summer,3.8
1015,Shoes,Footwear,M,Violet,Summer,3
1016,Gloves,Accessories,M,Cyan,Summer,4.1
1017,Belt,Accessories,XL,Blue,Summer,3.4
1018,Jacket,Outerwear,L,Orange,Fall,2.5
1019,Dress,Clothing,XL,Charcoal,Spring,4.9
1020,Shirt,Clothing,S,Beige,Winter,2.8
1021,Scarf,Accessories,M,Black,Fall,4.5
1022,Coat,Outerwear,S,Lavender,Winter,4.9
1023,Handbag,Accessories,M,Lavender,Winter,4.9
1024,Sunglasses,Accessories,S,Turquoise,Winter,3.5
1025,T-shirt,Clothing,M,Purple,Summer,3.5
1026,Shirt,Clothing,M,Olive,Winter,4.9
1027,Handbag,Accessories,L,Turquoise,Winter,3
1028,Jewelry,Accessories,L,Teal,Summer,2.8
1029,Hoodie,Clothing,S,Lavender,Summer,3.7
1030,Gloves,Accessories,M,Purple,Spring,3.6
1031,Coat,Outerwear,L,Blue,Winter,3.3
1032,Sandals,Footwear,M,Teal,Spring,3.4
1033,Boots,Footwear,M,Lavender,Fall,4
1034,Pants,Clothing,S,Silver,Spring,4.6
1035,Socks,Clothing,M,Olive,Fall,4.2
1036,Blouse,Clothing,M,Brown,Fall,2.8
1037,Handbag,Accessories,M,Yellow,Fall,3.7
1038,Jewelry,Accessories,XL,Brown,Spring,3.4
1039,Pants,Clothing,XL,Cyan,Fall,3
1040,Belt,Accessories,M,Magenta,Fall,4.8
1041,Jeans,Clothing,S,Magenta,Fall,4
1042,Shirt,Clothing,M,Orange,Summer,4.9
1043,Belt,Accessories,M,Maroon,Spring,4.9
1044,Jeans,Clothing,M,Green,Spring,3.3
1045,Jeans,Clothing,L,Teal,Summer,4.4
1046,Sweater,Clothing,L,Black,Fall,3.5
1047,Sneakers,Footwear,M,Magenta,Winter,4.2
1048,Socks,Clothing,S,Olive,Fall,4.2
1049,Socks,Clothing,L,Yellow,Fall,2.7
1050,Sunglasses,Accessories,S,Purple,Fall,2.8
1051,Sneakers,Footwear,M,Beige,Winter,3.8
1052,Socks,Clothing,M,Indigo,Fall,2.6
1053,Shoes,Footwear,XL,Pink,Fall,3
1054,Blouse,Clothing,M,Blue,Spring,3.3
1055,Shorts,Clothing,L,Cyan,Winter,4.9
1056,Jacket,Outerwear,M,Orange,Spring,3.3
1057,Sweater,Clothing,L,Black,Winter,2.9
1058,Jacket,Outerwear,S,Maroon,Spring,4.4
1059,Scarf,Accessories,L,Violet,Summer,3.1
1060,Jacket,Outerwear,M,Beige,Winter,2.5
1061,Sweater,Clothing,S,Gray,Summer,2.6
1062,Coat,Outerwear,M,Gray,Summer,4.4
1063,Boots,Footwear,M,Brown,Fall,2.6
